"player_name","class","position","games_played","games_started","number","height","bats","throws","hometown","high_school","player_id","player_url","team_id","year","team_name","conference_id","conference","division","season_id","prev_team_id"
"Anthony Tulimero","Fr.","INF",58,58,4,"-","","","","","8685160","https://stats.ncaa.org/players/8685160",548164,2023,"Houston",823,"AAC",1,16340,288
"Thomas Lyssy","Fr.","INF",27,12,33,"6-3","LEFT","RIGHT","Harlingen, TX","Harlingen HS","7987578","https://stats.ncaa.org/players/7987578",548164,2023,"Houston",823,"AAC",1,16340,288
"Matt Canizares","Fr.","P",3,0,36,"6-0","RIGHT","RIGHT","Queens, NY","Monsignor McClancy HS","7987513","https://stats.ncaa.org/players/7987513",548164,2023,"Houston",823,"AAC",1,16340,288
"Merek Sears","So.","P",1,0,46,"6-3","","","Ferndale, CA","Arcata HS","7987565","https://stats.ncaa.org/players/7987565",548164,2023,"Houston",823,"AAC",1,16340,288
"Travis Phelps","Jr.","P",6,1,30,"6-4","RIGHT","RIGHT","Alvin, TX","Alvin HS","7987504","https://stats.ncaa.org/players/7987504",548164,2023,"Houston",823,"AAC",1,16340,288
"Jacob Schoenvogel","Jr.","OF",9,0,48,"6-2","LEFT","RIGHT","Houston, TX","Cy-Fair HS","7987567","https://stats.ncaa.org/players/7987567",548164,2023,"Houston",823,"AAC",1,16340,288
"Zach Bowerman","So.","P",0,0,41,"-","","","","","7987534","https://stats.ncaa.org/players/7987534",548164,2023,"Houston",823,"AAC",1,16340,288
"Trent Baker","Fr.","P",44,39,1,"6-0","RIGHT","RIGHT","Spring, TX","Klein Cain","7984335","https://stats.ncaa.org/players/7984335",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Dylan LaRue","Fr.","C",46,45,23,"6-0","RIGHT","RIGHT","Blanco, TX","Blanco","7984375","https://stats.ncaa.org/players/7984375",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Cash McNicholas","Jr.","P",16,13,5,"5-11","RIGHT","RIGHT","Spring, TX","Concordia Lutheran","7984380","https://stats.ncaa.org/players/7984380",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Walker Zander","Sr.","P",14,8,27,"6-4","RIGHT","RIGHT","Houston, TX","Memorial","7984393","https://stats.ncaa.org/players/7984393",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Javan Smitherman","Sr.","P",18,0,32,"5-10","RIGHT","RIGHT","Kilgore, TX","Kilgore","7826955","https://stats.ncaa.org/players/7826955",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Walker Bordovsky","Jr.","P",3,0,31,"6-0","RIGHT","RIGHT","Victoria, TX","Victoria West","7984365","https://stats.ncaa.org/players/7984365",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Rye Gunter","Jr.","P",14,10,35,"6-5","RIGHT","RIGHT","Coppell, TX","Coppell","7984367","https://stats.ncaa.org/players/7984367",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Morris Austin","Jr.","P",8,0,17,"6-2","RIGHT","RIGHT","Keller, TX","Fort Worth Christian","7826962","https://stats.ncaa.org/players/7826962",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Daxton Tinker","Sr.","P",0,0,41,"6-3","RIGHT","RIGHT","Sulphur, LA","Sulphur","7826963","https://stats.ncaa.org/players/7826963",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Austin Roccaforte","Sr.","2B",43,43,7,"5-8","RIGHT","RIGHT","Tomball, TX","Tomball Memorial HS","7826965","https://stats.ncaa.org/players/7826965",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Logan Letney","Sr.","OF",33,23,10,"5-10","LEFT","RIGHT","Spring, TX","Oak Ridge","7826966","https://stats.ncaa.org/players/7826966",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Matthew Charles","Sr.","P",15,3,16,"5-11","RIGHT","RIGHT","Houston, TX","Heights","7826967","https://stats.ncaa.org/players/7826967",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Diego Davila","Sr.","SS",31,24,11,"5-11","RIGHT","RIGHT","Spring, TX","Klein Collins","7826968","https://stats.ncaa.org/players/7826968",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Ty Hodge","So.","INF",0,0,6,"6-1","RIGHT","RIGHT","College Station, TX","A&M Consolidated","7984371","https://stats.ncaa.org/players/7984371",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Reed Chumley","Jr.","3B",40,39,28,"6-1","RIGHT","RIGHT","Cypress, TX","Langham Creek","7826970","https://stats.ncaa.org/players/7826970",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"William Jewell","Jr.","OF",27,21,25,"6-0","RIGHT","RIGHT","Salinas, CA","Salinas","7984373","https://stats.ncaa.org/players/7984373",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Bryce Toney","Jr.","P",13,0,19,"6-0","LEFT","LEFT","Cypress, TX","Cypress Ranch","7826972","https://stats.ncaa.org/players/7826972",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Kevin Ortiz","Sr.","C",5,1,29,"5-11","RIGHT","RIGHT","Richmond, TX","Travis","7826973","https://stats.ncaa.org/players/7826973",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Chad Ricker","Sr.","P",22,1,9,"6-1","LEFT","RIGHT","Argyle, TX","Argyle","7826975","https://stats.ncaa.org/players/7826975",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Connor Fremin","Sr.","OF",18,4,26,"5-7","LEFT","LEFT","Katy, TX","Taylor","7826977","https://stats.ncaa.org/players/7826977",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Will Ripoll","Sr.","P",15,8,22,"6-0","RIGHT","RIGHT","New Orleans, LA","John Curtis Christian HS","7826978","https://stats.ncaa.org/players/7826978",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Tyler LaRue","Sr.","C",31,25,24,"6-2","RIGHT","RIGHT","Blanco, TX","Blanco","7826979","https://stats.ncaa.org/players/7826979",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Tim Ewald","Sr.","P",12,0,39,"6-0","RIGHT","LEFT","Saint Charles, MO","Francis Howell","7826980","https://stats.ncaa.org/players/7826980",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Trey Valka","Sr.","P",10,1,36,"6-3","RIGHT","RIGHT","Spring, TX","Oak Ridge","7826982","https://stats.ncaa.org/players/7826982",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Parker Edwards","Sr.","C",36,22,43,"6-5","RIGHT","RIGHT","Houston, TX","Cypress Creek","7826983","https://stats.ncaa.org/players/7826983",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Justin Barry-Smith","Fr.","P",8,0,21,"5-11","RIGHT","RIGHT","The Woodlands, TX","The Woodlands","7984340","https://stats.ncaa.org/players/7984340",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Mitchell Cashion","Jr.","P",2,0,18,"6-2","RIGHT","RIGHT","Missouri City, TX","Ridge Point","7984342","https://stats.ncaa.org/players/7984342",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Zach Ryan","Jr.","P",14,0,30,"6-1","RIGHT","RIGHT","Alvin, TX","Alvin","7984350","https://stats.ncaa.org/players/7984350",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Brock Shoffner","Jr.","P",4,0,15,"6-4","RIGHT","RIGHT","Houston, TX","Bridgeland","7984351","https://stats.ncaa.org/players/7984351",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Jarek Wells","Jr.","P",16,3,22,"6-1","RIGHT","RIGHT","Spring Branch, TX","Smithson Valley","7984354","https://stats.ncaa.org/players/7984354",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Jonathan Valdez","Fr.","P",13,5,13,"5-11","RIGHT","RIGHT","Houston, TX","Cypress Falls","7984386","https://stats.ncaa.org/players/7984386",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Jack Hamilton","So.","P",0,0,14,"6-0","RIGHT","RIGHT","College Station, TX","A&M Consolidated","7984369","https://stats.ncaa.org/players/7984369",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Michael May","Fr.","INF",0,0,44,"6-2","RIGHT","RIGHT","El Dorado Hills, CA","Oak Ridge","7984377","https://stats.ncaa.org/players/7984377",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Nolan Wilson","Fr.","P",16,0,50,"6-0","RIGHT","RIGHT","Hockley, TX","Cy-Fair","7984390","https://stats.ncaa.org/players/7984390",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Daniel Farrow","Fr.","P",11,0,45,"6-2","RIGHT","RIGHT","Austin, TX","Vandegrift","7984344","https://stats.ncaa.org/players/7984344",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Damian Ruiz","Fr.","OF",46,45,3,"6-1","RIGHT","RIGHT","Livingston, TX","Livingston","7984349","https://stats.ncaa.org/players/7984349",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Luke Bard","Fr.","C",21,19,31,"6-3","RIGHT","RIGHT","Castle Rock, CO","Douglas County","7984336","https://stats.ncaa.org/players/7984336",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Baylor Baumann","Fr.","P",12,9,2,"5-10","RIGHT","RIGHT","Heath, TX","Rockwall-Heath","7984358","https://stats.ncaa.org/players/7984358",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Cash Benavidez","Fr.","INF",30,25,4,"5-11","RIGHT","RIGHT","Alice, TX","Alice","7984360","https://stats.ncaa.org/players/7984360",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Samuel Benjamin","Jr.","OF",47,44,8,"6-0","LEFT","LEFT","Katy, TX","Seven Lakes","7984362","https://stats.ncaa.org/players/7984362",548163,2023,"Houston Christian",914,"Southland",1,16340,287
"Coltin Quagliano","So.","INF",27,14,3,"5-10","RIGHT","RIGHT","Kewanee, IL","Wethersfield","7978888","https://stats.ncaa.org/players/7978888",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"John Lundgren","Sr.","P",19,0,10,"-","","","","","7978892","https://stats.ncaa.org/players/7978892",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Ryan O'Hara","Jr.","P",6,0,31,"-","","","","","7827054","https://stats.ncaa.org/players/7827054",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Jack Wenninger","So.","P",15,14,29,"-","","","","","7827049","https://stats.ncaa.org/players/7827049",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Xavier Watson","Jr.","INF",12,0,22,"-","","","","","7827051","https://stats.ncaa.org/players/7827051",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Ty Rybarczyk","Sr.","P",1,0,45,"5-10","RIGHT","RIGHT","Spring Valley, IL","Hall","7827053","https://stats.ncaa.org/players/7827053",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Payton Hutchings","Jr.","P",2,0,12,"6-0","LEFT","LEFT","Coal City, IL","Coal City","7827055","https://stats.ncaa.org/players/7827055",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Cal Hejza","Jr.","INF",51,51,13,"5-11","RIGHT","RIGHT","Oswego, IL","Oswego","7827056","https://stats.ncaa.org/players/7827056",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Joe Glassey","Jr.","P",19,0,20,"6-3","RIGHT","RIGHT","Lindenhurst, IL","Lake","7827058","https://stats.ncaa.org/players/7827058",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Cam McDonald","Sr.","UT",52,52,4,"-","","","","","7827064","https://stats.ncaa.org/players/7827064",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Zak Hartleb","Sr.","INF",11,0,24,"-","","","","","7827059","https://stats.ncaa.org/players/7827059",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Riley Gowens","Jr.","P",12,12,42,"-","","","","","7827060","https://stats.ncaa.org/players/7827060",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Branden Comia","Sr.","INF",52,52,23,"-","","","","","7827063","https://stats.ncaa.org/players/7827063",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Connor Milton","Jr.","OF",31,14,33,"6-0","RIGHT","RIGHT","Champaign, IL","Champaign Central","7827066","https://stats.ncaa.org/players/7827066",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Jack Crowder","Jr.","P",17,6,39,"6-4","RIGHT","RIGHT","Romeoville, IL","Plainfield East","7827067","https://stats.ncaa.org/players/7827067",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Danny Doligale","Jr.","OF",46,46,21,"-","","","","","7827070","https://stats.ncaa.org/players/7827070",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Alex Vera","Jr.","P",20,0,6,"6-0","LEFT","LEFT","Joliet, IL","Joliet Catholic","7827074","https://stats.ncaa.org/players/7827074",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Brody Harding","Jr.","INF",50,43,2,"5-10","LEFT","RIGHT","Moline, IL","Moline","7827075","https://stats.ncaa.org/players/7827075",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Ryan Moerman","So.","INF",49,48,43,"6-0","RIGHT","RIGHT","Lockport, IL","Lockport Township","7827079","https://stats.ncaa.org/players/7827079",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Ben Plumley","So.","P",1,0,40,"6-2","RIGHT","RIGHT","Chicago, IL","Lane Tech College Prep","7827080","https://stats.ncaa.org/players/7827080",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Izaak Siefken","So.","P",0,0,28,"-","","","","","7827081","https://stats.ncaa.org/players/7827081",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Gavin Bennett","So.","C",14,1,14,"5-11","LEFT","RIGHT","Libertyville, IL","Libertyville","7827082","https://stats.ncaa.org/players/7827082",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Gavin Schmitt","So.","P",0,0,41,"6-3","RIGHT","RIGHT","Boilingbrook, IL","Plainfield East HS","7827083","https://stats.ncaa.org/players/7827083",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Camden Janik","So.","C",51,50,17,"5-10","RIGHT","RIGHT","Wauconda, IL","Wauconda","7827084","https://stats.ncaa.org/players/7827084",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"TJ Constertina","Sr.","P",23,0,9,"-","","","","","7978890","https://stats.ncaa.org/players/7978890",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Tommy White","Fr.","P",4,0,27,"-","","","","","7978918","https://stats.ncaa.org/players/7978918",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Drake Westcott","Jr.","INF",51,51,34,"6-3","LEFT","RIGHT","Edwardsville, IL","Edwardsville","7978921","https://stats.ncaa.org/players/7978921",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Jacob Schroeder","Sr.","C",39,38,8,"6-2","RIGHT","RIGHT","Chicago, IL","Homewood-Flossmoor","7978871","https://stats.ncaa.org/players/7978871",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Jake Swartz","Fr.","P",13,9,16,"6-0","RIGHT","RIGHT","Bloomington, IL","University","7978874","https://stats.ncaa.org/players/7978874",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Christian Smith","So.","OF",16,8,7,"6-1","LEFT","LEFT","Atlanta, GA","Grady","7978870","https://stats.ncaa.org/players/7978870",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Korey Bunselmeyer","Jr.","P",21,0,19,"6-0","RIGHT","RIGHT","Ava, IL","Trico Senior","7978876","https://stats.ncaa.org/players/7978876",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Gabe Helder","Fr.","P",3,0,26,"6-3","RIGHT","RIGHT","Lowell, MI","NorthPointe Christian","7978898","https://stats.ncaa.org/players/7978898",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Jayden Comia","Fr.","INF",0,0,32,"5-8","RIGHT","RIGHT","Orland Park, IL","Carl Sandburg","7978900","https://stats.ncaa.org/players/7978900",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Logan Tabeling","Jr.","P",14,0,35,"5-11","LEFT","RIGHT","Tuscola, IL","Tuscola","7978901","https://stats.ncaa.org/players/7978901",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Brady Banker","Fr.","P",6,0,18,"5-11","LEFT","LEFT","Antioch, IL","Carmel Catholic","7978875","https://stats.ncaa.org/players/7978875",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Julius Sanchez","Fr.","P",16,11,15,"6-0","RIGHT","RIGHT","LaSalle, IL","LaSalle-Peru Township","7978872","https://stats.ncaa.org/players/7978872",548166,2023,"Illinois",827,"Big Ten",1,16340,301
"Justin Foy","Sr.","P",3,0,37,"-","","","","","7983534","https://stats.ncaa.org/players/7983534",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Luke Cheng","Jr.","INF",29,25,5,"6-0","RIGHT","RIGHT","Olney, MD","Sherwood HS","7827023","https://stats.ncaa.org/players/7827023",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Erik Kubiatowicz","Sr.","P",18,1,40,"6-3","RIGHT","RIGHT","Oakdale, MN","North HS","7827024","https://stats.ncaa.org/players/7827024",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Tyler Woltman","Jr.","C",12,1,19,"-","","","","","7827025","https://stats.ncaa.org/players/7827025",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Trey Krause","So.","P",2,0,32,"-","","","","","7827027","https://stats.ncaa.org/players/7827027",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Jordan Lussier","Sr.","P",0,0,28,"6-2","RIGHT","RIGHT","Winnipeg, Canada","Okotoks HS","7827030","https://stats.ncaa.org/players/7827030",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Cameron Mabee","Sr.","P",14,8,33,"6-3","RIGHT","RIGHT","Temecula, CA","Great Oak HS","7827031","https://stats.ncaa.org/players/7827031",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Kolton Scherbenske","Sr.","P",11,0,41,"-","","","","","7827032","https://stats.ncaa.org/players/7827032",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Zach Holcomb","So.","P",7,1,48,"-","","","","","7827034","https://stats.ncaa.org/players/7827034",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"MacCallan Conklin","So.","OF",7,0,42,"6-1","RIGHT","RIGHT","Normal, IL","University High (HS)","7827035","https://stats.ncaa.org/players/7827035",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Connor Olson","Sr.","OF",15,3,15,"-","","","","","7827036","https://stats.ncaa.org/players/7827036",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"JT Sokolove","So.","OF",37,32,11,"5-11","RIGHT","RIGHT","Hudsonville, MI","Hudsonville HS","7827038","https://stats.ncaa.org/players/7827038",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Ryan Weaver","So.","P",11,0,25,"6-2","LEFT","LEFT","Cary, IL","Cary-Grove Community HS","7827039","https://stats.ncaa.org/players/7827039",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Justin Schubert","Jr.","P",3,0,22,"-","","","","","7827040","https://stats.ncaa.org/players/7827040",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Adrian Flores","Jr.","C",32,27,4,"-","","","","","7827041","https://stats.ncaa.org/players/7827041",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Greg Nichols","Jr.","INF",50,48,17,"6-2","LEFT","RIGHT","Roseville, CA","Oakmont HS","7827046","https://stats.ncaa.org/players/7827046",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"JP Gauthier","So.","INF",21,7,2,"6-2","RIGHT","RIGHT","De Pere, WI","De Pere HS","7827048","https://stats.ncaa.org/players/7827048",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Elijah Dale","Jr.","P",19,0,31,"-","","","","","7975920","https://stats.ncaa.org/players/7975920",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Derek Salata","Sr.","P",13,13,51,"-","","","","","7983663","https://stats.ncaa.org/players/7983663",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Sean Sinisko","Sr.","P",5,4,43,"-","","","","","7983664","https://stats.ncaa.org/players/7983664",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Shai Robinson","Fr.","INF",27,24,1,"6-1","RIGHT","RIGHT","Chicago, IL","Homewood Flossmoor HS","7971364","https://stats.ncaa.org/players/7971364",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Thomas Harper","Fr.","P",12,7,36,"6-5","RIGHT","RIGHT","Wauwatosa, WI","Wauwatosa East HS","7971367","https://stats.ncaa.org/players/7971367",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Blake Stenger","So.","OF",28,11,21,"6-0","RIGHT","RIGHT","Gretna, NE","Millard South HS","7971377","https://stats.ncaa.org/players/7971377",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Tyrelle Chadwick","Fr.","P",17,4,38,"6-4","RIGHT","RIGHT","Kamloops, Canada","Foothills Composite HS","7971376","https://stats.ncaa.org/players/7971376",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Daniel Pacella","Fr.","OF",50,49,24,"6-4","LEFT","LEFT","Mundelein, IL","Mundelein HS","7971373","https://stats.ncaa.org/players/7971373",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Nick Strong","So.","C",30,24,29,"6-2","RIGHT","RIGHT","Fairfield, CA","Vacaville HS","7971378","https://stats.ncaa.org/players/7971378",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Auggie Rasmussen","Jr.","OF",50,50,10,"5-11","LEFT","LEFT","Blair, NE","Blair HS","7983665","https://stats.ncaa.org/players/7983665",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Noah Rabin","So.","INF",37,32,30,"5-11","LEFT","RIGHT","Sebastopol, CA","Analy HS","7983671","https://stats.ncaa.org/players/7983671",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Ben Karpowicz","Fr.","UT",0,0,8,"6-0","RIGHT","RIGHT","Elgin, IL","South Elgin HS","7971365","https://stats.ncaa.org/players/7971365",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Gradin Taschner","Fr.","P",0,0,35,"6-3","RIGHT","RIGHT","Neenah, WI","Neenah HS","7971374","https://stats.ncaa.org/players/7971374",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Ryan Borberg","Fr.","P",13,2,3,"6-2","RIGHT","RIGHT","Lake Quivira, KS","Shawnee Mission NW HS","7971369","https://stats.ncaa.org/players/7971369",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Joey Wilmoth","Fr.","P",9,0,39,"6-1","RIGHT","RIGHT","Fishers, IN","Fishers HS","7971366","https://stats.ncaa.org/players/7971366",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Luke Lawrence","Fr.","C",39,29,14,"6-0","LEFT","RIGHT","Evergreen Park, IL","Brother Rice HS","7971381","https://stats.ncaa.org/players/7971381",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Jayson Hibbard","Jr.","P",16,10,44,"6-5","RIGHT","RIGHT","","","7975921","https://stats.ncaa.org/players/7975921",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Shaydon Kubo","Jr.","INF",48,48,27,"5-8","RIGHT","RIGHT","Waipahu, HI","Iolani HS","7975924","https://stats.ncaa.org/players/7975924",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Dylan Swarmer","Sr.","C",34,26,26,"-","","","","","7975923","https://stats.ncaa.org/players/7975923",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"James Duncan","Fr.","OF",0,0,6,"6-1","LEFT","LEFT","Sussex, WI","Arrowhead HS","7971370","https://stats.ncaa.org/players/7971370",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Jared Hart","Sr.","P",10,0,34,"-","","","","","7983662","https://stats.ncaa.org/players/7983662",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Judah Morris","Jr.","INF",20,14,23,"6-3","RIGHT","RIGHT","Mather, CA","Folsom HS","7971382","https://stats.ncaa.org/players/7971382",548165,2023,"Illinois St.",884,"MVC",1,16340,299
"Ethan Vecrumba","Sr.","OF",9,0,7,"6-4","LEFT","RIGHT","Bloomington, IN","Edgewood","7827142","https://stats.ncaa.org/players/7827142",548169,2023,"Indiana",827,"Big Ten",1,16340,306
"Craig Yoho","Sr.","P",18,0,12,"-","RIGHT","RIGHT","","","7827145","https://stats.ncaa.org/players/7827145",548169,2023,"Indiana",827,"Big Ten",1,16340,306
"Morgan Colopy","Jr.","OF",46,12,10,"6-1","RIGHT","RIGHT","Centerville, OH","Centerville","7827150","https://stats.ncaa.org/players/7827150",548169,2023,"Indiana",827,"Big Ten",1,16340,306
"Ty Bothwell","Sr.","P",14,9,41,"5-10","LEFT","LEFT","Hebron, IN","Boone Grove","7827153","https://stats.ncaa.org/players/7827153",548169,2023,"Indiana",827,"Big Ten",1,16340,306
"Bobby Whalen","Jr.","OF",63,62,16,"6-0","RIGHT","RIGHT","Camp Hill, PA","Cedar Cliff","7827156","https://stats.ncaa.org/players/7827156",548169,2023,"Indiana",827,"Big Ten",1,16340,306
"Ryan Kraft","So.","P",21,2,29,"6-4","LEFT","LEFT","Mokena, IL","Lincoln-Way Central","7827157","https://stats.ncaa.org/players/7827157",548169,2023,"Indiana",827,"Big Ten",1,16340,306
"Matthew Ellis","Sr.","C",25,24,35,"-","LEFT","RIGHT","","","7827159","https://stats.ncaa.org/players/7827159",548169,2023,"Indiana",827,"Big Ten",1,16340,306
"Josh Pyne","So.","INF",62,62,32,"6-0","RIGHT","RIGHT","Bloomfield, IN","Linton-Stockton","7827162","https://stats.ncaa.org/players/7827162",548169,2023,"Indiana",827,"Big Ten",1,16340,306
"Evan Goforth","So.","INF",15,7,19,"6-2","RIGHT","RIGHT","Borden, IN","Floyd Central","7827164","https://stats.ncaa.org/players/7827164",548169,2023,"Indiana",827,"Big Ten",1,16340,306
"Brock Tibbitts","So.","C",63,63,9,"6-4","RIGHT","RIGHT","New Albany, OH","New Albany","7827165","https://stats.ncaa.org/players/7827165",548169,2023,"Indiana",827,"Big Ten",1,16340,306
"Grant Holderfield","So.","P",0,0,18,"6-3","LEFT","LEFT","Oak Park, IL","Oak Park & River Forest","7827166","https://stats.ncaa.org/players/7827166",548169,2023,"Indiana",827,"Big Ten",1,16340,306
"Hunter Jessee","Sr.","OF",56,54,4,"6-0","LEFT","LEFT","South Lebanon, OH","Kings","7827167","https://stats.ncaa.org/players/7827167",548169,2023,"Indiana",827,"Big Ten",1,16340,306
"Carter Mathison","So.","OF",63,61,3,"6-2","LEFT","LEFT","Fort Wayne, IN","Homestead","7827168","https://stats.ncaa.org/players/7827168",548169,2023,"Indiana",827,"Big Ten",1,16340,306
"Luke Hayden","So.","P",14,2,2,"6-1","RIGHT","RIGHT","Bloomington, IN","Edgewood","7827171","https://stats.ncaa.org/players/7827171",548169,2023,"Indiana",827,"Big Ten",1,16340,306
"Phillip Glasser","Sr.","INF",63,63,1,"6-0","LEFT","RIGHT","Tallmadge, OH","Tallmadge","8003454","https://stats.ncaa.org/players/8003454",548169,2023,"Indiana",827,"Big Ten",1,16340,306
"Cooper Hellman","So.","P",8,0,44,"6-4","RIGHT","RIGHT","Goshen, KY","North Oldham","8003456","https://stats.ncaa.org/players/8003456",548169,2023,"Indiana",827,"Big Ten",1,16340,306
"Ben Seiler","Sr.","P",20,8,42,"-","RIGHT","LEFT","","","8003557","https://stats.ncaa.org/players/8003557",548169,2023,"Indiana",827,"Big Ten",1,16340,306
"Joey Brenczewski","Fr.","P",0,0,23,"6-3","BOTH","RIGHT","Fishers, IN","Fishers","8003565","https://stats.ncaa.org/players/8003565",548169,2023,"Indiana",827,"Big Ten",1,16340,306
